Date,R.A._ICRF,DEC_ICRF,delta,deldot,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol
04/30/1980,215.77594,-9.24099,0.00268663496477,-0.025655,2,-0.0021514033176191143,-0.0015502680637623015,-0.00043143960103454845,-0.0021514033176191143,-0.0015939599963256702,0.00022082284523036857,0.0026775445290319754,-2.5039454467059556
05/01/1980,227.68944,-12.61772,0.00267028522226,-0.0307892,2,-0.0017540883912147158,-0.0019270043656582027,-0.0005833106023038982,-0.0017540883912147158,-0.0020000196122550522,0.00023134094886348715,0.002660245201781046,-2.2907780675650624
05/02/1980,240.05142,-15.49118,0.00265123597343,-0.0350652,2,-0.0012754741477843203,-0.0022137718456786714,-0.0007081187050372486,-0.0012754741477843203,-0.0023127694432235556,0.00023090125082941013,0.002641162016835532,-2.0747844055673466
05/03/1980,252.89696,-17.69185,0.00262988435031,-0.0388094,2,-0.000736846043822864,-0.0023947033934813788,-0.0007992154033530719,-0.000736846043822864,-0.002515007076317113,0.00021929206502491834,0.0026207256030005427,-1.8558001091833152
05/04/1980,266.20059,-19.06116,0.00260647506926,-0.0422062,2,-0.00016324464105381132,-0.002458148833152184,-0.0008512154767822838,-0.00016324464105381132,-0.0025939015664864094,0.0001968200630537557,0.002599033310570189,-1.6336474516769461
05/05/1980,279.87433,-19.46988,0.00258120894352,-0.0452112,2,0.0004173337811844077,-0.002397556426637634,-0.0008603460386835874,0.0004173337811844077,-0.0025419410436251567,0.00016434067032785563,0.0025759720018245203,-1.4080688843475992
05/06/1980,293.78407,-18.83757,0.00255439194482,-0.0475003,2,0.0009749851516778584,-0.0022122528962657826,-0.0008247783246016244,0.0009749851516778584,-0.0023577803470714643,0.0001232639311906429,0.002551416118752237,-1.1786908957831412
05/07/1980,307.78388,-17.14737,0.00252659781875,-0.0484765,2,0.0014791982909983133,-0.0019080791944572557,-0.000744917942661657,0.0014791982909983133,-0.0020469397878874877,7.554110393058922e-05,0.0025254682891157443,-0.9450375079807182
05/08/1980,321.75682,-14.45236,0.00249880776097,-0.0473445,2,0.0019004365477943844,-0.0014978166101474487,-0.0006236397649746788,0.0019004365477943844,-0.0016222895282852873,2.3618647445754876e-05,0.002498696137143678,-0.7066037455880657
05/09/1980,335.64568,-10.87387,0.00247248427051,-0.0432643,2,0.0022120212903790236,-0.0010012916651974913,-0.0004664282153079094,0.0022120212903790236,-0.0011042016254174927,-2.9648764808229292e-05,0.0024723064977192274,-0.46299314460080143
05/10/1980,349.46295,-6.59566,0.00244953620842,-0.0355715,2,0.0023922903966859866,-0.0004449851097274735,-0.0002813583949439992,0.0023922903966859866,-0.0005201837838829156,-8.113646079221828e-05,0.0024481920903170044,-0.21410884171376732
05/11/1980,3.2799,-1.85747,0.0024321441666,-0.0240314,2,0.0024268843175030883,0.00013907907787519798,-7.883379149427857e-05,0.0024268843175030883,9.624430031455436e-05,-0.00012765105264329253,0.0024287919746008445,0.03963678532631005
05/12/1980,17.20061,3.05267,0.00242244601393,-0.009055,2,0.0023108189273720113,0.0007153449089906921,0.0001290047924912604,0.0023108189273720113,0.0007076313109778288,-0.00016618815549976527,0.002416738750336274,0.29715828448929416
05/13/1980,31.32656,7.81179,0.00242213182284,0.0082193,2,0.0020498275789001146,0.0012476165591979308,0.000329214801018775,0.0020498275789001146,0.001275619974919749,-0.0001942244669974773,0.002414332086444151,0.556659701616885
05/14/1980,45.71652,12.08661,0.00243204914277,0.0260513,4,0.001660435696077847,0.001702493446774763,0.0005092468907394079,0.001660435696077847,0.0017645740151287029,-0.00020998780243465515,0.0024229668086205715,0.8157940613230273
05/15/1980,60.34921,15.57088,0.00245194211246,0.0424272,1,0.0011684878622103747,0.002052671741291638,0.0006581754790514391,0.0011684878622103747,0.002145096709637913,-0.00021264135303942177,0.0024427041936821523,1.0720120181827502
05/16/1980,75.10369,18.02924,0.00248041508201,0.0554845,1,0.0006063326412327424,0.0022793563396079964,0.0007676941997483367,0.0006063326412327424,0.002396639805760945,-0.00020232980176074407,0.002472149192581656,1.3230028900218296
05/17/1980,89.77464,19.3331,0.0025151314822,0.0638764,1,9.334826339060553e-06,0.002373284494030339,0.0008326583598126829,9.334826339060553e-06,0.0025086584574696945,-0.00018008880458419225,0.0025086758250553232,1.5670753008306868
05/18/1980,104.12571,19.473,0.00255317623064,0.0669617,1,-0.0005874608329742527,0.002334345818591992,0.000851133499310395,-0.0005874608329742527,0.0024802819039544495,-0.0001476492849368659,0.002548903402124669,1.803363059019582
05/19/1980,117.95838,18.54122,0.00259147043949,0.0648007,1,-0.001151896945066005,0.0021702046863218425,0.00082405344860926,-0.001151896945066005,0.0023189135267608577,-0.00010720318140624554,0.002589252115311847,2.03183248104206
05/20/1980,131.16167,16.69398,0.00262714096946,0.0580162,1,-0.0016562683769228742,0.001894495870733421,0.000754672202213991,-0.0016562683769228742,0.002038357351117724,-6.11886113981475e-05,0.0026264283023243557,2.253143326954483
05/21/1980,143.7249,14.1114,0.00265779072758,0.0476013,1,-0.00207801401468004,0.001525063114604306,0.0006479905885713024,-0.00207801401468004,0.0016569739067033747,-1.2115234530348635e-05,0.002657763114482271,2.4684492291045506
05/22/1980,155.72072,10.96891,0.00268165820004,0.0347354,1,-0.002399811910146172,0.001082512020190548,0.0005102560375981201,-0.002399811910146172,0.0011961535493050287,3.7552419993091624e-05,0.002681395255756681,2.6791967267569885
05/23/1980,167.27713,7.42429,0.00269768046184,0.0206366,1,-0.002609382757931467,0.0005891443503578076,0.000348583463814221,-0.002609382757931467,0.0006791878971803573,8.547103092257596e-05,0.002696326125873186,2.8869559705835117
05/24/1980,178.55234,3.61706,0.0027054823366,0.0064528,1,-0.0026992311697001973,6.821446120208914e-05,0.00017068261029293657,-0.0026992311697001973,0.00013047916496918018,0.0001294641019064638,0.002702382970633909,3.093290870977102
05/25/1980,189.71703,-0.32476,0.00270531226273,-0.0068159,3,-0.0026664572482833727,-0.0004566016326310613,-1.5333982947298734e-05,-0.0026664572482833727,-0.0004250233451455364,0.00016755696952283714,0.002700118349413899,-2.983526105012229
05/26/1980,200.94284,-4.27496,0.00269793971724,-0.0183738,2,-0.0025126967091365564,-0.0009616588830574512,-0.0002011123029356143,-0.0025126967091365564,-0.0009623026898624085,0.000198008835254754,0.00269066371347705,-2.7758476735881015
05/27/1980,212.39335,-8.09926,0.00268452429185,-0.0276716,2,-0.0022441756569642067,-0.001423831835334736,-0.0003782184539513288,-0.0022441756569642067,-0.0014567868679671479,0.00021935887385853437,0.0026755471137679975,-2.5658213992182946
05/28/1980,224.21359,-11.64787,0.00266646487798,-0.0344329,2,-0.0018718189533766037,-0.0018211284285393902,-0.000538349327153534,-0.0018718189533766037,-0.0018849957708349466,0.00023047710345146385,0.0026564855072605835,-2.352687060523438
05/29/1980,236.51511,-14.75271,0.00264523934147,-0.038659,2,-0.0014113121448844728,-0.0021334823047232812,-0.0006736040816346514,-0.0014113121448844728,-0.0022253761008422827,0.00023063046885054585,0.002635166173222936,-2.1359771837942167
05/30/1980,249.35616,-17.23225,0.0026222496124,-0.0406042,2,-0.0008829955601136301,-0.002343724974623938,-0.000776830170549257,-0.0008829955601136301,-0.0024593309572690696,0.0002195520739359287,0.0026130422722494143,-1.915500843006904
05/31/1980,262.72151,-18.90624,0.00259869202825,-0.0407121,2,-0.00031147191518704015,-0.00243868244069964,-0.000842029368349503,-0.00031147191518704015,-0.002572387476632377,0.0001975048703316655,0.0025911758110721416,-1.6912925588301289
06/01/1980,276.51285,-19.61993,0.00257547485764,-0.0395171,2,0.00027516530116853,-0.002410288644261848,-0.0008647909867193315,0.00027516530116853,-0.0025553907238677342,0.00016532709318000229,0.0025701629704352274,-1.46352931743549
06/02/1980,290.56271,-19.27232,0.00255320114589,-0.0375203,2,0.0008465124995847227,-0.0022565682256315534,-0.0008427054779048826,0.0008465124995847227,-0.0024055698791023705,0.00012444370685671868,0.0025501666328296606,-1.2324326502101173
06/03/1980,304.67604,-17.83825,0.00253222406867,-0.035067,2,0.0013714124058093666,-0.001982341733057851,-0.0007756983953322387,0.0013714124058093666,-0.0021273180960881665,7.684051795525454e-05,0.0025310579346889744,-0.9981790706776967
06/04/1980,318.68565,-15.37546,0.00251276550571,-0.0322555,2,0.0018197856690566896,-0.0015995284919146438,-0.0006662426051636099,0.0018197856690566896,-0.0017325547921529633,2.4989949374296843e-05,0.0025126412376454185,-0.7608472086022255
06/05/1980,332.49701,-12.01537,0.00249507085592,-0.0289071,2,0.0021646098125057455,-0.0011269681217839249,-0.00051940907591995,0.0021646098125057455,-0.0012405820962569682,-2.8266554651571027e-05,0.0024949107354672014,-0.5204205822263539
06/06/1980,346.10527,-7.94512,0.00247955943736,-0.024613,2,0.002383898965892039,-0.0005897226585807311,-0.0003427359184217215,0.002383898965892039,-0.0006773924656131972,-7.987597480081204e-05,0.002478272549993374,-0.2768557757211426
06/07/1980,359.58489,-3.39067,0.00246692444511,-0.0188603,2,0.0024625413935326027,-1.7841513854243563e-05,-0.0001459033358192296,0.0024625413935326027,-7.440626051377402e-05,-0.0001267667599023752,0.002463665238311637,-0.030206042336846553
06/08/1980,13.06241,1.394,0.00245814206666,-0.0112155,2,0.00239382762477671,0.0005554058262787969,5.9800425374381955e-05,0.00239382762477671,0.0005333621552137516,-0.0001660618382565126,0.002452526429166129,0.21922637587113722
06/09/1980,26.68174,6.13282,0.00245436728915,-0.0015249,2,0.002180462050966967,0.0010957876140570233,0.0002622089609865813,0.002180462050966967,0.001109666248962292,-0.0001953070665808151,0.0024465841370762452,0.47075283720231026
06/10/1980,40.5656,10.53505,0.00245672343422,0.0099285,4,0.001834819755449875,0.001570720824380292,0.0004491799072917958,0.001834819755449875,0.0016197817244442201,-0.0002126820688564942,0.002447500024480619,0.7232315307486452
06/11/1980,54.77498,14.31132,0.00246602810367,0.0223708,1,0.001378237329284945,0.0019519657742875277,0.0006095786153285312,0.001378237329284945,0.002033370069928508,-0.00021716959035438584,0.0024564470230630992,0.975119149525093
06/12/1980,69.27358,17.20257,0.00248252766772,0.0346234,1,0.0008392785477019085,0.002217992589336585,0.0007342097888278724,0.0008392785477019085,0.0023270203329955716,-0.00020864206236484537,0.0024737445524563454,1.2246507375094544
06/13/1980,83.91398,19.01804,0.00250571971213,0.0453147,1,0.00025115926166151747,0.0023555957992649067,0.000816528463388765,0.00025115926166151747,0.002486013294365917,-0.00018785154051647072,0.0024986682601903037,1.4701090364258875
06/14/1980,98.46341,19.66894,0.0025343190527,0.0531513,1,-0.00035123233993698756,0.0023604612042534825,0.0008530133688722651,-0.00035123233993698756,0.00250499007253957,-0.00015631263780900866,0.0025294939059304754,1.7101012329582501
06/15/1980,112.66852,19.18007,0.00256637625951,0.0571607,1,-0.0009341760542248902,0.002236670770221809,0.0008431524599529618,-0.0009341760542248902,0.002387492118461842,-0.00011611885881259061,0.002563747943149755,1.943762257358492
06/16/1980,126.32963,17.67178,0.00259951093623,0.0568386,1,-0.0014673557405709846,0.0019953991847617178,0.0007891174384367756,-0.0014673557405709846,0.00214463586134816,-6.972273956308735e-05,0.0025985757343527987,2.170838063177901
06/17/1980,139.34781,15.32132,0.00263119686332,0.0521817,1,-0.0019252839819448341,0.0016532123711896203,0.0006952462715881638,-0.0019252839819448341,0.0017933457834244386,-1.973381578500408e-05,0.002631122861072734,2.391659939832847
06/18/1980,151.73046,12.32263,0.00265903853448,0.0436314,1,-0.0022879390244827024,0.0012303597141361262,0.0005674820895231468,-0.0022879390244827024,0.0013545643737112702,3.1245888863682477e-05,0.0026588549457009997,2.607042461277493
06/19/1980,163.56864,8.85869,0.00268099890635,0.0319684,1,-0.0025408299358430963,0.0007493183102162865,0.0004128685540799526,-0.0025408299358430963,0.0008517157733710921,8.073793633939496e-05,0.0026797829243215858,2.8181525755545573
06/20/1980,175.00672,5.08993,0.00269556172519,0.0181963,1,-0.0026747426951238915,0.0002336935554848161,0.00023914817857457113,-0.0026747426951238915,0.00030953730518217096,0.0001264562607830444,0.002692593884791774,3.0263791501886117
06/21/1980,186.21726,1.15535,0.00270182871885,0.0034346,1,-0.0026853915509455766,-0.00029254540970995987,5.447776950624915e-05,-0.0026853915509455766,-0.0002467351828900462,0.00016635021381699436,0.0026967028075718085,-3.0499693805275427
06/22/1980,197.38423,-2.81911,0.00269955958847,-0.0111722,3,-0.0025731329175468307,-0.0008055932661515285,-0.00013277217279446363,-0.0025731329175468307,-0.0007919311433515809,0.0001986303716129739,0.0026922421784032,-2.843023451601584
06/23/1980,208.69196,-6.70908,0.00268916313041,-0.0245339,2,-0.00234281643451088,-0.0012822272698270322,-0.00031416989775303683,-0.00234281643451088,-0.0013013901671105757,0.00022179524136046287,0.0026800009725495184,-2.634551073362129
06/24/1980,220.31511,-10.38018,0.00267164449928,-0.0356882,2,-0.0020037830297386745,-0.0017002402834643755,-0.00048137394897248084,-0.0020037830297386745,-0.0017514195630597513,0.00023466447195084867,0.002661318642353281,-2.423297280857381
06/25/1980,232.4051,-13.67896,0.00264850991348,-0.0438748,2,-0.0015699585374772075,-0.002039008133131353,-0.0006263232275977468,-0.0015699585374772075,-0.002119890500452493,0.0002364301556391302,0.00263793584897478,-2.208244381719211
06/26/1980,245.06969,-16.42992,0.00262162871369,-0.0486084,2,-0.0010599339058632283,-0.0022802726970041474,-0.0007415076904138189,-0.0010599339058632283,-0.0023870641563316737,0.00022671996207206547,0.002611806878626734,-1.988676553256545
06/27/1980,258.34636,-18.44277,0.00259305567916,-0.0497406,2,-0.0004968825540104195,-0.0024091701673284657,-0.0008203319983997587,-0.0004968825540104195,-0.0025366797785349926,0.00020567251618937939,0.00258488618149973,-1.7642263617262819
06/28/1980,272.17818,-19.53359,0.00256482483956,-0.0474931,2,9.187144250283514e-05,-0.0024154614472679707,-0.0008575733743759472,9.187144250283514e-05,-0.002557265678057616,0.00017400674557312102,0.002558915416757465,-1.5348861164620917
06/29/1980,286.40898,-19.55849,0.00253873841036,-0.0424377,2,0.0006757920998296457,-0.002294816613906093,-0.000849890853336845,0.0006757920998296457,-0.0024435202689724687,0.0001330655821982986,0.0025352487584202558,-1.3009757624863376
06/30/1980,300.8137,-18.44972,0.00251618635992,-0.0354092,2,0.0012226641910712762,-0.0020499236636348298,-0.0007963033636682944,0.0012226641910712762,-0.002197519492223202,8.481836486612534e-05,0.0025147563784249354,-1.063065160140505
07/01/1980,315.16088,-16.23859,0.00249803625454,-0.027352,2,0.0017006649299117565,-0.0016911411012283406,-0.0006985454179226067,0.0017006649299117565,-0.0018294570400462493,3.179408419329093e-05,0.0024978339146561656,-0.821865745336323
07/02/1980,329.27978,-13.05398,0.00248462305856,-0.0191345,2,0.0020807628393010266,-0.0012364599645720634,-0.0005611991676066807,0.0020807628393010266,-0.0013576620426949831,-2.3054880985716236e-05,0.002484516092841981,-0.5781186454887705
07/03/1980,343.10018,-9.09924,0.00247584410086,-0.0113803,2,0.0023391127690136127,-0.0007106687699070471,-0.0003915422902823335,0.0023391127690136127,-0.0008077724136099455,-7.654536832162853e-05,0.0024746605460854157,-0.3325109416805061
07/04/1980,356.65387,-4.62144,0.00247133345379,-0.0043691,2,0.002459099088468753,-0.0001437773071076882,-0.00019912006145695116,0.002459099088468753,-0.00021111848979238378,-0.0001254977935325623,0.0024681449194972464,-0.08564196758846443
07/05/1980,10.04892,0.11392,0.00247066529331,0.0019622,2,0.0024327583311416364,0.0004311029603928062,4.912368889295018e-06,0.0024327583311416364,0.00039748329065758753,-0.00016697582901594382,0.0024650164429656494,0.1619568461184119
07/06/1980,23.43298,4.83756,0.00247352750257,0.0079208,4,0.0022614409522958533,0.000980158740764784,0.00020859522562081888,0.0022614409522958533,0.000982252513250564,-0.0001985022051826074,0.0024655496710688724,0.4097618279130572
07/07/1980,36.95496,9.28302,0.00247981707201,0.0138931,1,0.001955690071711707,0.0014713092594184226,0.0004000226458466092,0.001955690071711707,0.0015090197621591148,-0.0002182393444220298,0.0024701951945501175,0.6571853802820358
07/08/1980,50.72694,13.19231,0.00248963279684,0.0201624,1,0.001534388931158645,0.001876456355877257,0.0005681844907484166,0.001534388931158645,0.0019476258972736609,-0.00022511205056184873,0.0024794346185760176,0.9035232026701424
07/09/1980,64.78803,16.32775,0.00250317039804,0.0267615,1,0.0010232677504671231,0.0021733759715507777,0.0007037201423601582,0.0010232677504671231,0.002273957303454246,-0.0002188683041118132,0.002493583507139665,1.1479471680532651
